Country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0525394,689.854711,751.2661179,815.9844427,861.1789779,905.1347933,963.2244637,987.4138482,954.01387,607.8061909,947.9982556,1084.924921,993.6814971,954.0801866,938.3860112,943.1391539,881.3589121,948.192045,1032.223474,1112.992967,1191.199996,1234.405067,1266.302102,1278.772255,1309.721397,1322.929094,1346.550356,1284.618354,1256.903899,1528.646196,1986.883825,2059.315344,1611.468658,1360.511738
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1388.324797,1399.831839,1396.503187,1519.690092,1637.709732,1794.932468,1876.516501,1970.527823,2170.576048,2361.822743,2491.84502,2577.436679,2843.206916,2915.173281,3059.912123,3063.39349,3449.277185,3392.287191,3209.653096,3091.868981,2853.353915,2683.922098,2895.831571,2932.738978,2826.72207,2847.580452,2681.718694,2606.481157,2554.119023,2545.920504,2745.695433,2685.356501,2737.045808,2719.161404,2718.380786,2729.546116,2841.589163,2893.232882,3003.476876,3071.294197,3197.253715,3225.070724,3270.679654,3284.415947,3467.925173,3551.779576,3670.256589,3818.698152,3885.450494,3907.633208,4037.594356,3922.674978,3987.84048,3926.743016,3918.997899,3869.315611,4003.972623,4060.692962,4064.883906,4040.573539,3804.313513,3980.881518,4095.539675,4146.965384
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2294.551946,2401.235222,2447.57484,2489.070996,2651.413985,2706.946966,2778.778604,2711.257827,2709.655826,2644.91203,2806.536839,2806.522168,2904.642511,3041.189995,3257.5501,3309.150576,3334.228931,3393.118663,3496.983659,3506.266147,3616.319291,3769.941932,3834.567985,3719.825467,3701.799626,3676.909199,3671.38808,3835.211599,3628.620778,3649.635356,3890.217703,3926.215084,3953.666115,4050.993287,4117.931047,4405.749412,4564.736876,4587.280141,4628.448013,4637.675453,4481.478352,4356.771575,
South Asia (IDA & IBRD),TSA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,329.809809,335.7127888,339.0432102,348.6194693,366.863106,356.4846033,352.8262133,366.017164,374.1745652,386.7417952,400.3276167,394.1967301,378.8958399,384.5641905,385.0354881,402.1415045,403.3501542,418.7849604,434.3994757,413.7658667,430.546068,447.792344,454.3535672,473.2270836,481.7357238,496.2415723,508.2385142,517.9088852,548.5753313,565.0815984,582.4465565,581.8916526,602.3018287,614.3162792,636.5868123,665.7511392,695.9065392,707.1411697,730.8520869,770.3691,786.6181245,805.2434968,819.3518966,862.0597715,911.0194568,964.1140612,1021.246135,1077.935083,1097.430587,1156.700487,1223.853035,1267.331953,1316.92178,1377.526608,1453.105886,1539.594145,1639.439349,1725.063227,1812.810814,1862.634014,1757.512523,1892.059694,1993.217039,2098.845965
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1139.240864,1124.420884,1163.171586,1205.924857,1234.583589,1259.772156,1253.026482,1212.025621,1217.914008,1293.290384,1358.269491,1425.204668,1429.027634,1451.005099,1518.008144,1471.986675,1505.284865,1504.632679,1459.433616,1472.591364,1484.631316,1430.33031,1371.531875,1298.570358,1291.482155,1280.735816,1268.356792,1268.718433,1288.520285,1282.25726,1276.59133,1247.051173,1209.734849,1167.826281,1149.122548,1156.570319,1184.051387,1200.879649,1199.763782,1194.925383,1204.563017,1222.445614,1265.803404,1282.471357,1330.950925,1373.469458,1417.588363,1464.238131,1498.374966,1504.045532,1550.892855,1575.509174,1582.997843,1618.696836,1651.863099,1654.272807,1630.438299,1627.391265,1628.56963,1628.439066,1555.153469,1580.487221,1597.725296,1604.265968
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4280.485275,4779.963801,4819.179124,4997.774596,5286.428905,5236.748796,5367.467911,5402.125198,5613.26504,5702.065122,5842.375992,5836.81347,6095.57277,6114.859224,6263.922795,6273.723481,6590.039265,7098.115823,7703.15939,7867.488389,8565.303553,8841.00408,9062.343337,8030.806077,7482.880966,7084.703525,6758.953436,6371.673752,6057.039731,5951.414197,5992.062354,6131.570294,6701.707792,6613.281364,6810.143098,7034.850831,7504.547884,8040.106853,8664.402491,9328.030206,9933.317242,10298.19496,11054.44529,12579.93339,13503.98199,14259.64398,16051.10267,16717.77844,17186.24065,16333.10321,16766.93664,16603.10392,17710.33595,18204.07983,18776.16088,18508.7705,17008.97057,16090.80556,15716.42054,15614.9856,14214.38457,13997.62178,14155.17423,14416.23599
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,1448.836304,1367.689955,1206.460711,1135.246314,1089.602213,1104.525521,1079.661084,1161.226474,1184.148804,1206.970751,1299.759074,1490.644092,1441.990432,1516.930214,1581.540828,1659.817113,1670.579749,1732.088263,1799.43558,1885.339085,1940.364163,1883.061827,1922.215556,1980.252854,2036.998615,1955.368666,2033.729573,1986.141728,1974.914756,2085.533449,2121.017997,2239.902781,2244.425805,2273.72673,2289.397386,2417.50781,2515.06682,2602.919858,2729.234785,2827.378802,2904.821763,2914.246863,3021.582008,3179.303529,3259.709001,3399.493458,3594.381751,3711.628809,3787.664098,3860.622858,3734.491283,3842.555577,3892.075282,3967.18319,3960.924849,3961.352483,4006.87409,4070.149819,4094.877942,3708.456663,3847.217318,3917.632087,3901.984635
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2506.090238,2468.308104,2535.943175,2692.212701,2766.382592,2775.433275,3010.05395,3071.015647,3196.175225,3246.337521,3274.081211,3378.489167,3548.552297,3583.358006,3702.512701,3887.102285,4206.020954,4256.335513,4227.697946,4114.219726,3931.456247,4040.571301,4096.382439,4201.589611,4382.912236,4469.496216,4683.075823,5024.618531,5040.34747,4957.363288,5315.123406,5256.924942,5425.449253,5739.242662,5376.159176,5702.378584,6022.827614,6375.211278,6427.286981,6124.720808,6454.571761,5993.82821,6291.665275,6566.827124,7112.491037,7648.3034,8074.334027,8414.253504,8376.149246,7862.870765,8396.92342,9201.337261,9519.815089,10195.84758,10556.11704,11049.99511,11264.61457,11953.66642,12148.29425,12073.87155,12179.66117,13449.92617,14055.10556,14630.37264
Tuvalu,TUV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2371.928894,2318.414095,2258.927549,2199.265916,2103.515483,1980.589051,1876.791048,1727.158358,1622.780476,1561.764082,1515.847482,1527.018857,1263.46214,1358.820045,1442.744032,1393.822876,1675.039486,1843.673574,2155.111723,2072.591897,2348.302581,2388.318423,2425.87737,2512.066644,2758.219471,2613.078259,2450.655405,2690.483065,3106.249076,3055.768238,3026.740292,3032.088445,3325.005959,3161.031506,3050.381755,2872.998194,2908.446952,3079.654885,3245.630055,3003.018585,2896.763279,3050.892252,2943.613623,3053.591493,3058.914756,3384.383201,3584.190064,3680.083895,3718.430977,4197.242092,3976.796234,3999.761062,3988.405921,4111.540351
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,822.772644,808.357605,856.4796143,883.8939209,905.3961792,917.2062378,993.9772949,1017.923645,1048.473755,1047.495483,542.5532837,544.758667,563.3913574,577.3966675,568.9891357,570.8345947,568.8660278,549.0715942,541.1263428,536.3280029,533.9312744,512.9577637,495.910614,478.3376465,484.986145,475.54422,485.4681702,492.4112549,512.3284912,517.5109863,539.5649414,536.7528687,526.4207764,516.1789551,504.3010254,505.9003906,519.0629883,526.4904175,531.9822998,543.3513184,552.0678101,569.9001465,594.5988159,617.6513062,646.2565918,675.6123657,699.8627319,726.5927734,747.2716675,767.2334595,795.0460205,832.0100708,844.5679932,875.1129761,905.4842529,929.7998047,959.8522949,990.9520874,1012.498962,1039.510498,1028.911865,1041.75061,1057.739014,1080.785522
Uganda,UGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,359.0401144,370.3563438,359.2578782,337.655563,329.169326,331.7690822,347.9757958,358.3939145,369.4873992,377.4471692,377.2695184,394.8026098,406.264604,440.9026767,468.03062,477.7940105,486.5367845,508.9746795,508.7619921,519.0863275,547.1434767,564.6645701,585.5212832,604.7660079,650.7400753,685.0880772,723.2683391,750.2644046,769.7903701,817.9584504,825.1218118,830.4803693,847.3522888,864.1800593,875.7962531,872.1858765,896.1625319,922.0231741,918.1200979,920.5476145,934.340839,956.2517869
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,3155.322021,3221.980225,3330.480713,3112.037109,2835.328613,2547.288086,2184.366943,1692.509033,1497.810059,1360.041992,1331.318481,1317.74646,1327.567383,1420.116699,1561.410278,1660.477905,1833.314087,2065.166504,2144.248047,2322.244873,2528.081299,2598.833252,2215.272217,2315.100098,2449.958008,2459.75708,2466.484375,2346.237305,2124.662598,2185.317383,2246.73877,2336.976563,2425.634766,2350.400146,2452.98291,2042.639038,2207.009277
Upper middle income,UMC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1016.63939,1015.585963,1030.785257,1050.294795,1114.593979,1171.429888,1212.372344,1227.209397,1279.915909,1351.267162,1427.28425,1483.915808,1560.630465,1643.544711,1710.672598,1753.231939,1833.989218,1879.98639,1917.713895,1989.960822,2047.741483,2050.435719,2075.440105,2068.606753,2143.439092,2206.372214,2248.014665,2317.456121,2353.856781,2383.52885,2408.10124,2443.577805,2517.925524,2631.072688,2741.171658,2827.164053,2966.299995,3109.478975,3165.394774,3232.360298,3390.48151,3472.621006,3605.986983,3784.647382,4046.948761,4313.447694,4646.70225,5045.618094,5319.08187,5459.149631,5877.999996,6234.309799,6534.047353,6839.231967,7113.163736,7372.179962,7646.77485,7991.628679,8321.049574,8603.365376,8505.601737,9124.724089,9418.225816,9801.905948
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6636.645979,6716.761532,6531.215081,6466.284916,6550.571908,6549.795621,6684.067646,6381.142543,6448.401231,6778.496178,6896.110953,6841.417745,6713.82246,6694.94738,6848.321957,7219.41108,7453.834836,7514.928789,7874.08756,8319.87331,8767.217258,8866.945489,7966.519224,7114.329072,6998.040944,7063.189637,7642.515178,8205.951156,8276.141032,8313.132338,8286.698233,8529.701015,9152.651891,9342.520742,9965.603718,9765.152879,10251.27075,11064.29886,11501.85114,11270.67626,11008.63816,10557.50454,9724.987929,9792.163334,10271.01178,11024.38804,11460.28251,12186.59575,13031.85844,13552.24456,14572.76323,15284.06328,15780.26444,16463.01551,16943.69106,16950.75317,17181.90676,17437.85492,17441.86524,17596.80527,16294.92593,17215.41992,18044.04742,18108.69356
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18991.5446,19108.93536,19965.14358,20545.78425,21437.58407,22526.20551,23714.93903,24044.56513,24948.3569,25471.61618,25231.12716,25734.48284,26798.53361,28042.55192,27637.29977,27309.86882,28509.14306,29528.96637,30834.99923,31462.10039,31081.62163,31559.12934,30696.08344,31810.92161,33818.82355,34918.1302,35794.88777,36701.94539,37889.37735,38911.5419,39200.06581,38637.83981,39447.94729,40002.47623,41106.98818,41710.82072,42783.81657,44151.68604,45596.43068,47234.24553,48616.25463,48597.42461,48967.36612,49905.52331,51348.34734,52649.57131,53596.31524,54152.82927,53703.9629,51863.61834,52821.40476,53259.25521,54080.22865,54844.24258,55817.56325,57040.20821,57658.67088,58703.14408,60127.21028,61330.64598,59394.77833,62741.00181,63720.76416,65020.35293
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.410113,1564.09943,1572.114903,1565.564943,1524.997951,1322.819725,1263.356923,1174.380282,1142.97106,1140.379751,1177.274532,1208.292639,1246.737842,1276.760308,1313.192265,1348.763788,1389.587201,1475.969658,1560.292,1656.222585,1787.490204,1917.849362,2037.581488,2131.35772,2231.052713,2354.593644,2487.244404,2613.748249,2753.971058,2867.051114,2943.099207,3062.486223,3185.334556,3187.048974,3356.033255,3473.361643,3604.112829
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1891.866087,1942.313083,1979.022079,1824.579183,1861.814582,1848.687778,1819.612167,1621.459266,1702.195106,1726.231306,1885.848007,1917.669655,2385.657957,2098.324801,1894.154386,1734.399808,1899.200622,2134.350604,2326.781634,2390.939608,2435.715852,2531.352085,2625.674367,2665.249696,2824.184376,2983.099457,3136.513925,3139.485292,3571.580109,3613.914792,3758.274977,3791.078222,4017.127277,4173.178054,4109.430286,4419.674094,4472.052033,4629.371281,4823.406723,4961.524103,5050.909151,5146.989104,5431.075982,5812.008114,6078.02297,6260.690479,6735.778942,6997.474397,7058.142463,6991.033044,6711.005294,6707.442517,6824.785992,7034.040903,7157.823385,7386.746638,7730.675911,7873.44204,8144.150821,8225.936437,7940.454686,8023.31398,8629.531344,9170.749467
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43205.72467,43036.18151,44466.28722,46021.59057,47671.56718,49598.12591,50174.75289,46862.8076,47162.73756,43320.17677,36938.16821,34663.64606,34098.711,34007.35294,34614.74826,34435.49445,35183.23575,36328.06822,35758.79476,36925.3325,,
Viet Nam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,588.3463178,596.3969822,598.9153833,606.4140174,623.5481627,654.8578303,673.3854775,698.4295199,743.2684095,787.6098735,841.5640006,906.130273,975.0668509,1039.135054,1083.7912,1121.060404,1183.854128,1244.306552,1309.430307,1385.448769,1474.74081,1570.193269,1663.559557,1765.122651,1846.866832,1926.623869,2028.605713,2135.782165,2229.320086,2327.932883,2451.159389,2595.234844,2741.052788,2903.028202,3090.772595,3288.35289,3352.060011,3408.764554,3658.693163,3817.197668
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,2886.999467,2497.011837,2547.449433,2537.82396,2552.428136,2729.418174,2689.535363,2619.201371,2480.37985,2377.705398,2354.211155,2565.052059,2580.85947,2582.48806,2537.9275,2701.724718,2664.038956,2662.0371,2727.756303,2696.291205,2642.684499,2731.606678,2572.370778,2377.227512,2417.771267,2453.057404,2521.359603,2669.777431,2681.340976,2763.661105,2779.444011,2748.341865,2768.747018,2731.292695,2679.175407,2697.773037,2643.886886,2701.592251,2802.778939,2815.587144,2838.988269,2634.243884,2532.796639,2521.260894,2517.225185
World,WLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3650.036903,3744.351166,3874.875723,3984.510926,4159.538564,4302.869291,4443.071676,4516.175614,4686.780449,4864.753091,4943.051136,5049.604412,5229.242412,5455.873444,5454.734721,5383.576928,5564.385781,5688.120149,5818.621047,5956.518643,5963.935267,5973.173288,5884.427099,5930.717656,6101.441651,6218.511313,6315.027804,6435.143364,6613.357239,6741.599489,6809.121857,6780.4499,6806.552265,6822.125907,6942.166244,7050.473787,7195.895459,7371.519739,7475.803708,7635.746126,7875.171663,7928.807893,8006.217652,8149.710079,8406.789871,8634.46889,8906.121175,9181.55845,9255.416468,9018.30606,9312.797304,9507.930175,9645.938613,9801.785672,9986.631809,10177.89051,10343.83556,10580.07498,10807.88805,10976.61875,10547.77628,11111.87968,11364.96506,11567.23856
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2386.204467,2665.849168,2666.475284,2817.778077,2472.990602,2332.59162,2503.707776,2449.814399,2576.80018,2831.667119,2633.490727,2377.185727,2344.547719,2353.8214,2386.486915,2483.927287,2623.051383,2629.275104,2580.845416,2669.606399,2547.019724,2480.841406,2459.86984,2537.367808,2447.937723,2584.504821,2741.657481,2731.016202,2762.45914,2794.542299,2908.188472,3097.486864,3253.267067,3408.056371,3501.447271,3722.968662,3787.228371,3783.676294,3891.484782,3842.575971,4046.585287,4166.407231,3975.018078,3943.159994,3933.416182,4048.467113,4329.727671,4346.504591,4277.342015,4421.294546,4223.588172,3855.807933,3591.804948,3822.160264
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.056163,2676.70748,2816.618488,2983.347855,3021.384865,3163.475375,3279.055741,3520.782075,3739.198762,3890.212826,4009.123639,4219.097599,3990.98626,4429.977667,4666.41775,4854.333511
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.229653,1829.542682,1905.924272,1908.894629,1963.187607,2003.613451,2032.001338,2076.511537,2138.803372,2157.503627,2227.650935,2250.204188,2277.231304,2300.762623,2329.329637,2391.832241,2395.134282,2401.279228,2415.52487,2435.766957,2547.640383,2159.845177,2148.46651,2188.61723,2123.935071,1488.416289,1313.973627,1215.752612,1194.820576,1182.507111,1057.281686,1024.56992,1017.873109,975.7059633
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3974.033611,4012.896637,4135.767498,4308.042818,4509.884852,4640.319987,4698.711493,4883.630951,4931.855521,5008.897739,5115.283567,5180.578784,5118.072394,5201.925539,5366.951193,5309.53323,5284.997406,5140.353947,5154.394658,5209.290661,5409.676518,5554.697839,5392.515194,5152.953485,5266.463464,5050.868355,4888.841649,4819.972919,4851.234626,4803.645891,4643.222315,4479.851871,4294.902917,4269.700164,4330.711477,4392.070041,4511.641244,4565.216658,4531.295987,4588.756028,4735.665532,4820.644339,4953.736447,5052.90994,5233.866277,5458.230166,5708.823086,5954.168048,6074.942672,5910.788246,6018.230754,6130.971367,6194.992759,6263.104334,6252.317977,6204.929901,6185.746047,6233.187108,6253.118996,6188.703558,5748.897845,5959.443657,6022.427508,6006.452857
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1200.763743,1179.29787,1113.947203,1114.207427,1210.988441,1368.07826,1250.952704,1307.250331,1281.559357,1236.127679,1258.313938,1223.443149,1299.582928,1251.203615,1293.886797,1228.056966,1266.339226,1173.064565,1144.978379,1077.94347,1078.246126,1110.386315,1044.89867,991.7425596,958.3904624,944.9781252,923.5695988,920.9871815,952.1092979,917.58913,889.9931242,867.7624155,832.2671335,867.7130344,773.8477848,777.0233024,805.1419344,814.6968632,790.835581,806.2086777,814.7729655,832.7657192,844.092011,875.2544333,907.4936973,941.4469541,981.3454743,1026.401603,1067.386802,1125.089048,1198.304817,1223.032927,1273.214875,1294.558998,1312.014433,1307.909649,1314.977075,1319.607777,1331.449244,1310.622224,1237.283303,1277.612029,1308.101838,1347.241338
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1137.390585,1172.379107,1152.835674,1187.252745,1138.054109,1157.207401,1138.634664,1195.812399,1181.52702,1286.809464,1529.055965,1615.572017,1696.555002,1685.936447,1739.528005,1651.778658,1608.97312,1460.348061,1399.925137,1422.945893,1537.130656,1624.452476,1603.722879,1568.352696,1484.911732,1534.681701,1515.869845,1484.650031,1548.174062,1582.756766,1648.573181,1695.52397,1504.43714,1498.649854,1627.453286,1609.94311,1747.477396,1765.227061,1786.912063,1746.872059,1676.51546,1689.756426,1530.006437,1260.391136,1178.890231,1105.755119,1058.325559,1009.827465,824.7917019,914.494574,1096.835478,1239.241793,1408.457167,1422.37671,1412.204012,1410.329173,1393.71701,1421.240769,1462.590279,1342.989586,1213.117057,1289.199067,1345.769083,1383.23313
